name;class;int;asym;n;m;t;tr;f1;pn;pm;pt;ptr;pf1;ptime;rootlb;rootub;rootgap;roots;proots;oroots;avgn;avgm;avgt;avgtr;avgf1;roottime;bbnodes;lb;ub;gap;d1;d2;ma;ms;ss;lc;nr;boundbased;heurtime;heurbbtime;timeBest;time;memout;p_supportg;p_heurbb;p_heureps;p_heurroots;p_heurbbtimelim;p_perturbheur;p_strongbounds;p_nodeselect;p_branchtype;p_guide;p_d1;p_d2;p_ma;p_ms;p_ss;p_lc;p_nr;p_boundbased
a10000RandGraph.2;random;0;0;10000;159816;10000;5017;0;5335;47610;352;352;0;1.855;7594.382998;7594.382998;0.000000;352;1;0;0.000;0.000;0.000;0.000;0.000;0.259;0;7594.382998;7594.382998;0.000000;4095;2292;6043;1056;10;9644;86692;7858;1.875;2.963;7.107;8.449;0;1;1;0.005000;20;10;1;10;0;0;1;1;1;1;1;1;1;1;1
a10000RandGraph.3;random;0;0;10000;159556;10000;6679;0;3511;19664;190;190;0;2.287;8422.560949;8422.560949;0.000000;190;1;0;0.000;0.000;0.000;0.000;0.000;0.001;0;8422.560949;8422.560949;0.000000;3630;1654;6899;278;4;7157;62023;0;0.791;2.387;2.438;5.643;0;1;1;0.005000;20;10;1;10;0;0;1;1;1;1;1;1;1;1;1
a1000RandGraph.1.2;random;0;0;1000;16134;1000;164;0;933;15285;97;97;0;0.011;580.349110;580.349110;0.000000;97;87;0;0.000;0.000;0.000;0.000;0.000;0.029;0;580.349110;580.349110;0.000000;217;266;77;399;13;1027;14521;1441;0.317;0.002;0.375;0.406;0;1;1;0.005000;20;10;1;10;0;0;1;1;1;1;1;1;1;1;1
a1000RandGraph.1.5;random;0;0;1000;15736;1000;320;0;757;9922;77;77;0;0.016;673.474200;673.474200;0.000000;77;17;0;0.000;0.000;0.000;0.000;0.000;0.015;0;673.474200;673.474200;0.000000;262;440;297;416;21;1127;10532;1214;0.251;0.004;0.046;0.305;0;1;1;0.005000;20;10;1;10;0;0;1;1;1;1;1;1;1;1;1
a1000RandGraph.2;random;0;0;1000;16402;1000;490;0;550;5057;40;40;0;0.019;753.290496;753.290496;0.000000;40;1;0;0.000;0.000;0.000;0.000;0.000;0.000;0;753.290496;753.290496;0.000000;448;523;575;68;6;1050;8988;0;0.089;0.005;0.037;0.133;0;1;1;0.005000;20;10;1;10;0;0;1;1;1;1;1;1;1;1;1
a1000RandGraph.3;random;0;0;1000;16214;1000;650;0;368;2222;18;18;0;0.021;831.582177;831.582177;0.000000;18;1;0;0.000;0.000;0.000;0.000;0.000;0.000;0;831.582177;831.582177;0.000000;264;206;708;36;2;736;6025;0;0.047;0.012;0.039;0.099;0;1;1;0.005000;20;10;1;10;0;0;1;1;1;1;1;1;1;1;1
a12000RandGraph.1.2;random;0;0;12000;192186;12000;2038;0;11094;188876;1132;1132;0;0.180;7073.519237;7074.282519;0.010790;1132;1018;1;7618.000;28141.000;1099.000;1099.000;21.000;1.738;1895;7073.946539;7073.946539;0.000000;85785;78719;22573;15702;302;9386;182795;548505;13.678;0.798;63.768;65.383;0;1;1;0.005000;20;10;1;10;0;0;1;1;1;1;1;1;1;1;1
a12000RandGraph.1.5;random;0;0;12000;192782;12000;3986;0;8788;115307;774;774;0;1.870;8084.108395;8084.237143;0.001593;774;60;1;1558.000;3021.000;289.000;289.000;326.000;0.498;42;8084.127875;8084.127875;0.000000;5725;4632;4519;2715;50;10356;134780;20426;2.476;0.785;6.720;7.367;0;1;1;0.005000;20;10;1;10;0;0;1;1;1;1;1;1;1;1;1
a12000RandGraph.2;random;0;0;12000;191974;12000;6001;0;6385;55848;386;386;0;3.004;9064.244250;9064.244250;0.000000;386;1;0;0.000;0.000;0.000;0.000;0.000;0.448;0;9064.244250;9064.244250;0.000000;4834;3304;6546;272;6;12129;108017;6950;1.453;2.622;3.208;7.758;0;1;1;0.005000;20;10;1;10;0;0;1;1;1;1;1;1;1;1;1
a12000RandGraph.3;random;0;0;12000;192898;12000;7930;0;4305;23904;234;234;0;2.814;10061.820468;10061.820468;0.000000;234;1;0;0.000;0.000;0.000;0.000;0.000;0.002;0;10061.820468;10061.820468;0.000000;4242;1769;8206;268;0;9555;77285;0;0.943;1.734;3.019;5.733;0;1;1;0.005000;20;10;1;10;0;0;1;1;1;1;1;1;1;1;1
a1200RandGraph.1.2;random;0;0;1200;18896;1200;182;0;1142;18285;124;124;0;0.013;705.661248;705.693452;0.004563;124;115;1;119.000;200.000;18.000;18.000;43.000;0.040;4;705.672644;705.672644;0.000000;273;304;201;622;20;867;17841;1841;0.372;0.002;0.486;0.487;0;1;1;0.005000;20;10;1;10;0;0;1;1;1;1;1;1;1;1;1
a1200RandGraph.1.5;random;0;0;1200;19250;1200;402;0;879;11382;81;81;0;0.022;810.482934;810.482934;0.000000;81;13;0;0.000;0.000;0.000;0.000;0.000;0.018;0;810.482934;810.482934;0.000000;266;696;393;452;40;1284;12237;1252;0.370;0.008;0.437;0.442;0;1;1;0.005000;20;10;1;10;0;0;1;1;1;1;1;1;1;1;1
a1200RandGraph.2;random;0;0;1200;19092;1200;586;0;678;6340;64;64;0;0.027;906.792746;906.792746;0.000000;64;1;0;0.000;0.000;0.000;0.000;0.000;0.000;0;906.792746;906.792746;0.000000;604;716;702;77;1;1300;10275;0;0.113;0.006;0.048;0.169;0;1;1;0.005000;20;10;1;10;0;0;1;1;1;1;1;1;1;1;1
a1200RandGraph.3;random;0;0;1200;18902;1200;810;0;420;2027;30;30;0;0.025;1012.450204;1012.450204;0.000000;30;1;0;0.000;0.000;0.000;0.000;0.000;0.000;0;1012.450204;1012.450204;0.000000;708;353;881;56;2;1073;6911;0;0.060;0.018;0.044;0.123;0;1;1;0.005000;20;10;1;10;0;0;1;1;1;1;1;1;1;1;1
a14000RandGraph.1.2;random;0;0;14000;224032;14000;2301;0;12940;220532;1241;1241;0;0.227;8271.195681;8271.650491;0.005498;1241;1111;1;5632.000;17179.000;1092.000;1092.000;67.000;1.999;2430;8271.465230;8271.465230;0.000000;78458;67957;28905;15901;541;7281;217608;536301;8.919;0.693;79.134;79.372;0;1;1;0.005000;20;10;1;10;0;0;1;1;1;1;1;1;1;1;1
a14000RandGraph.1.5;random;0;0;14000;224456;14000;4687;0;10223;135505;910;910;0;2.417;9475.593560;9475.628126;0.000365;910;81;1;1188.000;1753.000;110.000;110.000;502.000;0.614;22;9475.593560;9475.593560;0.000000;4077;3983;4406;6924;122;11279;148726;24116;25.284;2.042;31.066;31.983;0;1;1;0.005000;20;10;1;10;0;0;1;1;1;1;1;1;1;1;1
a14000RandGraph.2;random;0;0;14000;224738;14000;6998;0;7475;66356;473;473;0;3.789;10639.203544;10639.221327;0.000167;473;1;1;707.000;812.000;18.000;18.000;348.000;0.465;4;10639.203544;10639.203544;0.000000;5369;4200;7140;507;3;12820;136932;8534;1.405;2.810;8.759;11.548;0;1;1;0.005000;20;10;1;10;0;0;1;1;1;1;1;1;1;1;1
a14000RandGraph.3;random;0;0;14000;223738;14000;9274;0;4992;28216;266;266;0;3.589;11776.894300;11776.894300;0.000000;266;1;0;0.000;0.000;0.000;0.000;0.000;0.002;0;11776.894300;11776.894300;0.000000;4652;2155;9508;193;3;10656;90504;0;1.071;1.182;3.827;6.123;0;1;1;0.005000;20;10;1;10;0;0;1;1;1;1;1;1;1;1;1
a1400RandGraph.1.2;random;0;0;1400;22384;1400;225;0;1313;21453;138;138;0;0.016;810.633664;810.652213;0.002288;138;124;1;141.000;216.000;16.000;16.000;63.000;0.051;2;810.633664;810.633664;0.000000;516;263;119;588;35;1180;19751;2223;0.471;0.003;0.601;0.602;0;1;1;0.005000;20;10;1;10;0;0;1;1;1;1;1;1;1;1;1
a1400RandGraph.1.5;random;0;0;1400;22452;1400;447;0;1073;14479;120;120;0;0.026;938.932467;938.932467;0.000000;120;40;0;0.000;0.000;0.000;0.000;0.000;0.006;0;938.932467;938.932467;0.000000;569;647;442;506;41;1535;17782;49;0.255;0.010;0.098;0.356;0;1;1;0.005000;20;10;1;10;0;0;1;1;1;1;1;1;1;1;1
a1400RandGraph.2;random;0;0;1400;22200;1400;679;0;784;7737;63;63;0;0.029;1051.010742;1051.010742;0.000000;63;1;0;0.000;0.000;0.000;0.000;0.000;0.000;0;1051.010742;1051.010742;0.000000;686;768;800;48;2;1203;12534;0;0.166;0.009;0.059;0.236;0;1;1;0.005000;20;10;1;10;0;0;1;1;1;1;1;1;1;1;1
a1400RandGraph.3;random;0;0;1400;22526;1400;924;0;496;2714;20;20;0;0.043;1158.955344;1158.955344;0.000000;20;1;0;0.000;0.000;0.000;0.000;0.000;0.000;0;1158.955344;1158.955344;0.000000;361;362;959;22;1;1133;9064;0;0.070;0.016;0.077;0.166;0;1;1;0.005000;20;10;1;10;0;0;1;1;1;1;1;1;1;1;1
a1600RandGraph.1.2;random;0;0;1600;25738;1600;270;0;1488;24740;158;158;0;0.020;943.633696;943.751256;0.012457;158;145;1;230.000;472.000;65.000;65.000;38.000;0.063;6;943.735583;943.735583;0.000000;1031;455;283;735;39;1215;23282;3480;0.530;0.023;0.698;0.700;0;1;1;0.005000;20;10;1;10;0;0;1;1;1;1;1;1;1;1;1
a1600RandGraph.1.5;random;0;0;1600;25478;1600;513;0;1188;15171;101;101;0;0.038;1078.797307;1078.797307;0.000000;101;11;0;0.000;0.000;0.000;0.000;0.000;0.024;0;1078.797307;1078.797307;0.000000;644;1013;591;183;6;1839;18499;1564;0.416;0.007;0.067;0.516;0;1;1;0.005000;20;10;1;10;0;0;1;1;1;1;1;1;1;1;1
a1600RandGraph.2;random;0;0;1600;25558;1600;768;0;889;8087;57;57;0;0.045;1217.051991;1217.051991;0.000000;57;1;0;0.000;0.000;0.000;0.000;0.000;0.000;0;1217.051991;1217.051991;0.000000;676;638;936;101;1;1698;14695;0;0.154;0.021;0.072;0.250;0;1;1;0.005000;20;10;1;10;0;0;1;1;1;1;1;1;1;1;1
a1600RandGraph.3;random;0;0;1600;25926;1600;1076;0;545;2835;21;21;0;0.048;1351.983774;1351.983774;0.000000;21;1;0;0.000;0.000;0.000;0.000;0.000;0.000;0;1351.983774;1351.983774;0.000000;359;310;1109;30;1;1267;10213;0;0.069;0.024;0.074;0.170;0;1;1;0.005000;20;10;1;10;0;0;1;1;1;1;1;1;1;1;1
a1800RandGraph.1.2;random;0;0;1800;28946;1800;310;0;1656;27425;166;166;0;0.022;1061.393585;1061.393585;0.000000;166;149;0;0.000;0.000;0.000;0.000;0.000;0.071;0;1061.393585;1061.393585;0.000000;427;616;214;940;100;1750;26277;2185;0.775;0.005;0.833;0.907;0;1;1;0.005000;20;10;1;10;0;0;1;1;1;1;1;1;1;1;1
a1800RandGraph.1.5;random;0;0;1800;28444;1800;611;0;1311;16736;122;122;0;0.042;1218.777781;1218.777781;0.000000;122;13;0;0.000;0.000;0.000;0.000;0.000;0.003;0;1218.777781;1218.777781;0.000000;886;974;847;146;5;1755;20199;0;0.401;0.007;0.093;0.504;0;1;1;0.005000;20;10;1;10;0;0;1;1;1;1;1;1;1;1;1
a1800RandGraph.2;random;0;0;1800;28658;1800;891;0;974;8874;65;65;0;0.053;1364.892755;1364.892755;0.000000;65;1;0;0.000;0.000;0.000;0.000;0.000;0.000;0;1364.892755;1364.892755;0.000000;727;855;938;52;2;1876;16125;0;0.161;0.015;0.102;0.280;0;1;1;0.005000;20;10;1;10;0;0;1;1;1;1;1;1;1;1;1
a1800RandGraph.3;random;0;0;1800;29062;1800;1192;0;638;3482;30;30;0;0.054;1507.266194;1507.266194;0.000000;30;1;0;0.000;0.000;0.000;0.000;0.000;0.000;0;1507.266194;1507.266194;0.000000;591;414;1268;56;3;1370;11334;0;0.092;0.038;0.095;0.228;0;1;1;0.005000;20;10;1;10;0;0;1;1;1;1;1;1;1;1;1
a2000RandGraph.1.2;random;0;0;2000;32016;2000;313;0;1875;31104;188;188;0;0.024;1151.943957;1152.002136;0.005050;188;173;1;220.000;427.000;55.000;55.000;52.000;0.082;15;1151.953272;1151.953272;0.000000;558;571;215;822;57;1072;29434;2855;0.854;0.002;1.036;1.038;0;1;1;0.005000;20;10;1;10;0;0;1;1;1;1;1;1;1;1;1
a2000RandGraph.1.5;random;0;0;2000;31670;2000;625;0;1524;20560;149;149;0;0.052;1330.773629;1330.773629;0.000000;149;34;0;0.000;0.000;0.000;0.000;0.000;0.007;0;1330.773629;1330.773629;0.000000;613;611;564;854;67;1972;21784;0;0.729;0.009;0.088;0.833;0;1;1;0.005000;20;10;1;10;0;0;1;1;1;1;1;1;1;1;1
a2000RandGraph.2;random;0;0;2000;32124;2000;966;0;1110;9739;76;76;0;0.087;1483.836804;1483.836804;0.000000;76;1;0;0.000;0.000;0.000;0.000;0.000;0.024;0;1483.836804;1483.836804;0.000000;887;904;1080;114;2;2828;18012;1226;0.249;0.029;0.120;0.426;0;1;1;0.005000;20;10;1;10;0;0;1;1;1;1;1;1;1;1;1
a2000RandGraph.3;random;0;0;2000;31502;2000;1294;0;747;4134;41;41;0;0.072;1669.345706;1669.345706;0.000000;41;1;0;0.000;0.000;0.000;0.000;0.000;0.000;0;1669.345706;1669.345706;0.000000;709;769;1344;65;4;1732;13265;0;0.129;0.039;0.104;0.276;0;1;1;0.005000;20;10;1;10;0;0;1;1;1;1;1;1;1;1;1
a3000RandGraph.1.2;random;0;0;3000;48090;3000;489;0;2783;46812;272;272;0;0.036;1781.101762;1781.227547;0.007062;272;244;1;502.000;1134.000;122.000;122.000;62.000;0.173;19;1781.194420;1781.194420;0.000000;1759;1203;600;1489;92;1417;43045;7602;2.013;0.094;2.448;2.456;0;1;1;0.005000;20;10;1;10;0;0;1;1;1;1;1;1;1;1;1
a3000RandGraph.1.5;random;0;0;3000;47704;3000;994;0;2218;29378;212;212;0;0.108;2028.619951;2028.619951;0.000000;212;35;0;0.000;0.000;0.000;0.000;0.000;0.061;0;2028.619951;2028.619951;0.000000;564;1236;1019;1379;65;2829;30877;3319;1.568;0.057;0.290;1.849;0;1;1;0.005000;20;10;1;10;0;0;1;1;1;1;1;1;1;1;1
a3000RandGraph.2;random;0;0;3000;48130;3000;1515;0;1599;14428;114;114;0;0.143;2282.917494;2282.917494;0.000000;114;1;0;0.000;0.000;0.000;0.000;0.000;0.001;0;2282.917494;2282.917494;0.000000;1555;1313;1787;153;5;2954;25741;0;0.376;0.038;0.194;0.612;0;1;1;0.005000;20;10;1;10;0;0;1;1;1;1;1;1;1;1;1
a3000RandGraph.3;random;0;0;3000;48052;3000;1992;0;1074;6068;66;66;0;0.152;2537.202752;2537.202752;0.000000;66;1;0;0.000;0.000;0.000;0.000;0.000;0.001;0;2537.202752;2537.202752;0.000000;944;1054;2104;107;3;2321;18091;0;0.231;0.127;0.200;0.566;0;1;1;0.005000;20;10;1;10;0;0;1;1;1;1;1;1;1;1;1
a4000RandGraph.1.2;random;0;0;4000;64174;4000;668;0;3708;62513;376;376;0;0.048;2396.917345;2396.949109;0.001325;376;338;1;437.000;790.000;65.000;65.000;157.000;0.229;21;2396.919869;2396.919869;0.000000;2430;829;691;2061;163;1702;56995;8931;2.655;0.041;3.153;3.161;0;1;1;0.005000;20;10;1;10;0;0;1;1;1;1;1;1;1;1;1
a4000RandGraph.1.5;random;0;0;4000;64238;4000;1377;0;2897;37741;274;274;0;0.197;2735.178895;2735.178895;0.000000;274;33;0;0.000;0.000;0.000;0.000;0.000;0.089;0;2735.178895;2735.178895;0.000000;884;1621;1310;1659;39;3559;40971;4328;2.766;0.051;3.155;3.194;0;1;1;0.005000;20;10;1;10;0;0;1;1;1;1;1;1;1;1;1
a4000RandGraph.2;random;0;0;4000;63760;4000;2039;0;2099;18448;138;138;0;0.260;3072.261471;3072.261471;0.000000;138;1;0;0.000;0.000;0.000;0.000;0.000;0.001;0;3072.261471;3072.261471;0.000000;1693;1100;2228;176;2;3585;35541;0;0.399;0.080;0.325;0.811;0;1;1;0.005000;20;10;1;10;0;0;1;1;1;1;1;1;1;1;1
a4000RandGraph.3;random;0;0;4000;64050;4000;2691;0;1381;7646;72;72;0;0.249;3406.618730;3406.618730;0.000000;72;1;0;0.000;0.000;0.000;0.000;0.000;0.001;0;3406.618730;3406.618730;0.000000;1460;943;2856;172;3;2638;24117;0;0.316;0.227;0.310;0.862;0;1;1;0.005000;20;10;1;10;0;0;1;1;1;1;1;1;1;1;1
a6000RandGraph.1.2;random;0;0;6000;95798;6000;968;0;5597;94264;565;565;0;0.076;3544.360356;3544.481313;0.003413;565;514;1;1029.000;2411.000;270.000;270.000;121.000;0.528;143;3544.386043;3544.386043;0.000000;3335;1470;1179;3190;139;1454;86737;15485;2.699;0.014;4.688;4.702;0;1;1;0.005000;20;10;1;10;0;0;1;1;1;1;1;1;1;1;1
a6000RandGraph.1.5;random;0;0;6000;96154;6000;1958;0;4478;60385;436;436;0;0.397;4059.186651;4059.252144;0.001613;436;87;1;678.000;1144.000;76.000;76.000;251.000;0.190;13;4059.186651;4059.186651;0.000000;1781;2208;1789;2594;62;5075;62151;14552;5.576;0.127;6.502;6.592;0;1;1;0.005000;20;10;1;10;0;0;1;1;1;1;1;1;1;1;1
a6000RandGraph.2;random;0;0;6000;96138;6000;2992;0;3231;28613;223;223;0;0.660;4551.766674;4551.803922;0.000818;223;1;1;342.000;461.000;13.000;13.000;159.000;0.100;3;4551.766674;4551.766674;0.000000;2947;1685;3266;300;5;6047;53187;3681;0.632;0.243;1.757;1.998;0;1;1;0.005000;20;10;1;10;0;0;1;1;1;1;1;1;1;1;1
a6000RandGraph.3;random;0;0;6000;95830;6000;3981;0;2126;11891;107;107;0;0.667;5049.263465;5049.263465;0.000000;107;1;0;0.000;0.000;0.000;0.000;0.000;0.001;0;5049.263465;5049.263465;0.000000;1727;1390;4148;173;2;4443;37679;0;0.484;0.246;0.776;1.517;0;1;1;0.005000;20;10;1;10;0;0;1;1;1;1;1;1;1;1;1
a8000RandGraph.1.2;random;0;0;8000;128746;8000;1342;0;7386;126223;728;728;0;0.109;4719.940721;4720.058490;0.002495;728;657;1;1267.000;2783.000;333.000;333.000;152.000;0.716;50;4719.965271;4719.965271;0.000000;6086;2611;1564;3848;185;1977;113879;26824;5.914;0.187;7.649;7.662;0;1;1;0.005000;20;10;1;10;0;0;1;1;1;1;1;1;1;1;1
a8000RandGraph.1.5;random;0;0;8000;127624;8000;2645;0;5935;80269;580;580;0;0.767;5394.205723;5394.868199;0.012280;580;106;1;3421.000;11026.000;519.000;519.000;44.000;0.304;65;5394.568019;5394.568019;0.000000;7678;10772;3177;4754;97;7279;81114;52830;11.753;0.402;15.284;15.386;0;1;1;0.005000;20;10;1;10;0;0;1;1;1;1;1;1;1;1;1
a8000RandGraph.2;random;0;0;8000;127748;8000;3966;0;4334;39269;300;300;0;1.353;6055.126421;6055.126421;0.000000;300;1;0;0.000;0.000;0.000;0.000;0.000;0.177;0;6055.126421;6055.126421;0.000000;2424;4091;3856;3116;25;8035;69277;13316;4.767;1.586;8.827;9.354;0;1;1;0.005000;20;10;1;10;0;0;1;1;1;1;1;1;1;1;1
a8000RandGraph.3;random;0;0;8000;128354;8000;5299;0;2859;16130;158;158;0;1.261;6710.615114;6710.615114;0.000000;158;1;0;0.000;0.000;0.000;0.000;0.000;0.001;0;6710.615114;6710.615114;0.000000;3066;1391;5708;263;2;5923;49319;0;0.583;1.398;1.389;3.391;0;1;1;0.005000;20;10;1;10;0;0;1;1;1;1;1;1;1;1;1
C01-A;crr;1;0;500;1250;5;4;0;500;1250;4;4;0;0.000;18.000000;18.000000;0.000000;4;2;0;0.000;0.000;0.000;0.000;0.000;0.000;0;18.000000;18.000000;0.000000;8;0;0;0;0;0;2487;0;0.002;0.000;0.005;0.007;0;1;1;0.050000;20;10;1;10;0;0;1;1;1;1;1;1;1;1;1
C01-B;crr;1;0;500;1250;5;5;0;500;1250;5;5;0;0.000;85.000000;85.000000;0.000000;5;1;0;0.000;0.000;0.000;0.000;0.000;0.000;0;85.000000;85.000000;0.000000;19;316;1;7;12;0;2571;5;0.008;0.000;0.006;0.013;0;1;1;0.050000;20;10;1;10;0;0;1;1;1;1;1;1;1;1;1
C02-A;crr;1;0;500;1250;10;8;0;500;1248;8;8;0;0.000;50.000000;50.000000;0.000000;8;6;0;0.000;0.000;0.000;0.000;0.000;0.000;0;50.000000;50.000000;0.000000;21;29;0;0;0;2;4440;0;0.005;0.000;0.005;0.010;0;1;1;0.050000;20;10;1;10;0;0;1;1;1;1;1;1;1;1;1
C02-B;crr;1;0;500;1250;10;10;0;500;1248;10;10;0;0.000;141.000000;141.000000;0.000000;10;2;0;0.000;0.000;0.000;0.000;0.000;0.000;0;141.000000;141.000000;0.000000;23;680;3;5;20;2;4584;0;0.018;0.000;0.006;0.023;0;1;1;0.050000;20;10;1;10;0;0;1;1;1;1;1;1;1;1;1
C03-A;crr;1;0;500;1250;83;51;0;496;1242;47;47;0;0.000;414.000000;414.000000;0.000000;47;39;0;0.000;0.000;0.000;0.000;0.000;0.001;0;414.000000;414.000000;0.000000;590;1035;16;78;103;0;8443;0;0.030;0.000;0.005;0.037;0;1;1;0.050000;20;10;1;10;0;0;1;1;1;1;1;1;1;1;1
C03-B;crr;1;0;500;1250;83;83;0;496;1242;79;79;0;0.000;737.000000;737.000000;0.000000;79;6;0;0.000;0.000;0.000;0.000;0.000;0.001;0;737.000000;737.000000;0.000000;720;1349;128;291;263;1;6063;53;0.067;0.001;0.010;0.075;0;1;1;0.050000;20;10;1;10;0;0;1;1;1;1;1;1;1;1;1
C04-A;crr;1;0;500;1250;125;69;0;495;1240;64;64;0;0.000;618.000000;618.000000;0.000000;64;55;0;0.000;0.000;0.000;0.000;0.000;0.003;0;618.000000;618.000000;0.000000;835;960;52;261;109;0;7804;0;0.037;0.000;0.006;0.045;0;1;1;0.050000;20;10;1;10;0;0;1;1;1;1;1;1;1;1;1
C04-B;crr;1;0;500;1250;125;120;0;490;1230;110;110;0;0.001;1063.000000;1063.000000;0.000000;110;10;0;0.000;0.000;0.000;0.000;0.000;0.002;0;1063.000000;1063.000000;0.000000;1263;1273;223;557;454;1;4825;0;0.082;0.001;0.009;0.091;0;1;1;0.050000;20;10;1;10;0;0;1;1;1;1;1;1;1;1;1
C05-A;crr;1;0;500;1250;250;143;0;475;1197;118;118;0;0.001;1080.000000;1080.000000;0.000000;118;80;0;0.000;0.000;0.000;0.000;0.000;0.006;0;1080.000000;1080.000000;0.000000;1392;835;276;417;336;9;5836;0;0.064;0.001;0.008;0.078;0;1;1;0.050000;20;10;1;10;0;0;1;1;1;1;1;1;1;1;1
C05-B;crr;1;0;500;1250;250;239;0;463;1174;202;202;0;0.001;1528.000000;1528.000000;0.000000;202;9;0;0.000;0.000;0.000;0.000;0.000;0.005;0;1528.000000;1528.000000;0.000000;2464;788;574;549;464;4;3234;141;0.113;0.001;0.075;0.126;0;1;1;0.050000;20;10;1;10;0;0;1;1;1;1;1;1;1;1;1
C06-A;crr;1;0;500;2000;5;3;0;500;1983;3;3;0;0.001;18.000000;18.000000;0.000000;3;2;0;0.000;0.000;0.000;0.000;0.000;0.000;0;18.000000;18.000000;0.000000;3;9;0;0;0;17;1984;0;0.002;0.000;0.006;0.008;0;1;1;0.050000;20;10;1;10;0;0;1;1;1;1;1;1;1;1;1
C06-B;crr;1;0;500;2000;5;5;0;500;1983;5;5;0;0.001;55.000000;55.000000;0.000000;5;1;0;0.000;0.000;0.000;0.000;0.000;0.000;0;55.000000;55.000000;0.000000;12;320;0;0;0;18;2575;0;0.010;0.000;0.007;0.016;0;1;1;0.050000;20;10;1;10;0;0;1;1;1;1;1;1;1;1;1
C07-A;crr;1;0;500;2000;10;9;0;500;1984;9;9;0;0.001;50.000000;50.000000;0.000000;9;7;0;0.000;0.000;0.000;0.000;0.000;0.000;0;50.000000;50.000000;0.000000;16;56;0;0;0;16;4918;0;0.007;0.000;0.023;0.029;0;1;1;0.050000;20;10;1;10;0;0;1;1;1;1;1;1;1;1;1
C07-B;crr;1;0;500;2000;10;10;0;500;1984;10;10;0;0.001;102.000000;102.000000;0.000000;10;2;0;0.000;0.000;0.000;0.000;0.000;0.003;0;102.000000;102.000000;0.000000;56;727;2;8;14;22;4590;388;0.022;0.000;0.014;0.032;0;1;1;0.050000;20;10;1;10;0;0;1;1;1;1;1;1;1;1;1
C08-A;crr;1;0;500;2000;83;60;0;492;1979;53;53;0;0.001;361.000000;361.000000;0.000000;53;34;0;0.000;0.000;0.000;0.000;0.000;0.003;0;361.000000;361.000000;0.000000;416;1057;76;288;219;5;7367;0;0.055;0.000;0.039;0.095;0;1;1;0.050000;20;10;1;10;0;0;1;1;1;1;1;1;1;1;1
C08-B;crr;1;0;500;2000;83;82;0;491;1977;73;73;0;0.001;500.000000;500.000000;0.000000;73;3;0;0.000;0.000;0.000;0.000;0.000;0.002;0;500.000000;500.000000;0.000000;427;1085;128;371;272;10;6048;57;0.089;0.001;0.014;0.098;0;1;1;0.050000;20;10;1;10;0;0;1;1;1;1;1;1;1;1;1
C09-A;crr;1;0;500;2000;125;86;0;489;1966;76;76;0;0.001;533.000000;533.000000;0.000000;76;50;0;0.000;0.000;0.000;0.000;0.000;0.003;0;533.000000;533.000000;0.000000;513;1518;152;282;173;11;6275;20;0.076;0.001;0.036;0.112;0;1;1;0.050000;20;10;1;10;0;0;1;1;1;1;1;1;1;1;1
C09-B;crr;1;0;500;2000;125;121;0;486;1959;107;107;0;0.001;694.000000;694.000000;0.000000;107;5;0;0.000;0.000;0.000;0.000;0.000;0.006;0;694.000000;694.000000;0.000000;603;1577;264;487;167;16;4666;1343;0.109;0.003;0.117;0.126;0;1;1;0.050000;20;10;1;10;0;0;1;1;1;1;1;1;1;1;1
C10-A;crr;1;0;500;2000;250;163;0;470;1922;134;134;0;0.002;859.000000;859.000000;0.000000;134;58;0;0.000;0.000;0.000;0.000;0.000;0.005;0;859.000000;859.000000;0.000000;1338;993;425;482;346;22;4925;0;0.092;0.001;0.034;0.130;0;1;1;0.050000;20;10;1;10;0;0;1;1;1;1;1;1;1;1;1
C10-B;crr;1;0;500;2000;250;241;0;450;1882;191;191;0;0.002;1069.000000;1069.000000;0.000000;191;4;0;0.000;0.000;0.000;0.000;0.000;0.001;0;1069.000000;1069.000000;0.000000;1430;794;671;647;375;33;3131;71;0.129;0.001;0.015;0.141;0;1;1;0.050000;20;10;1;10;0;0;1;1;1;1;1;1;1;1;1
C11-A;crr;1;0;500;5000;5;4;0;500;4786;4;4;0;0.006;18.000000;18.000000;0.000000;4;2;0;0.000;0.000;0.000;0.000;0.000;0.000;0;18.000000;18.000000;0.000000;3;59;0;1;2;214;2422;0;0.006;0.000;0.031;0.036;0;1;1;0.050000;20;10;1;10;0;0;1;1;1;1;1;1;1;1;1
C11-B;crr;1;0;500;5000;5;5;0;500;4786;5;5;0;0.006;32.000000;32.000000;0.000000;5;1;0;0.000;0.000;0.000;0.000;0.000;0.006;0;32.000000;32.000000;0.000000;3;366;0;2;0;216;2472;503;0.021;0.001;0.014;0.041;0;1;1;0.050000;20;10;1;10;0;0;1;1;1;1;1;1;1;1;1
C12-A;crr;1;0;500;5000;10;9;0;499;4777;8;8;0;0.006;38.000000;38.000000;0.000000;8;4;0;0.000;0.000;0.000;0.000;0.000;0.000;0;38.000000;38.000000;0.000000;32;365;2;41;29;221;3895;0;0.022;0.000;0.043;0.065;0;1;1;0.050000;20;10;1;10;0;0;1;1;1;1;1;1;1;1;1
C12-B;crr;1;0;500;5000;10;10;0;499;4778;9;9;0;0.006;46.000000;46.000000;0.000000;9;1;0;0.000;0.000;0.000;0.000;0.000;0.000;0;46.000000;46.000000;0.000000;14;545;5;20;13;220;4037;0;0.035;0.000;0.016;0.051;0;1;1;0.050000;20;10;1;10;0;0;1;1;1;1;1;1;1;1;1
